  row	col	aot
   2.7400000000000000e+02   3.2500000000000000e+02   1.8145999312400818e-01
   2.7400000000000000e+02   3.2600000000000000e+02   1.7112000286579132e-01
   2.7400000000000000e+02   3.2700000000000000e+02   1.8873000144958496e-01
   2.7400000000000000e+02   3.2800000000000000e+02   1.9209000468254089e-01
   2.7400000000000000e+02   3.2900000000000000e+02   2.0379999279975891e-01
   2.7400000000000000e+02   3.3000000000000000e+02   1.9079999625682831e-01
   2.7400000000000000e+02   3.3100000000000000e+02   1.9673000276088715e-01
   2.7400000000000000e+02   3.3200000000000000e+02   2.0363999903202057e-01
   2.7400000000000000e+02   3.3300000000000000e+02   2.2866000235080719e-01
   2.7400000000000000e+02   3.3400000000000000e+02   2.3833000659942627e-01
   2.7400000000000000e+02   3.3500000000000000e+02   2.4447000026702881e-01
   2.7400000000000000e+02   3.3600000000000000e+02   2.3935000598430634e-01
   2.7400000000000000e+02   3.3900000000000000e+02   1.7190000414848328e-01
   2.7400000000000000e+02   3.4100000000000000e+02   2.2263999283313751e-01
   2.7400000000000000e+02   3.4200000000000000e+02   2.1435000002384186e-01
   2.7400000000000000e+02   3.4400000000000000e+02   1.5064999461174011e-01
   2.7400000000000000e+02   3.4600000000000000e+02   1.3767999410629272e-01
   2.7400000000000000e+02   3.4700000000000000e+02   1.3930000364780426e-01
   2.7400000000000000e+02   3.4800000000000000e+02   1.4020000398159027e-01
   2.7400000000000000e+02   3.4900000000000000e+02   1.4069999754428864e-01
   2.7400000000000000e+02   3.5700000000000000e+02   1.7375999689102173e-01
   2.7400000000000000e+02   3.5800000000000000e+02   1.9900000095367432e-01
   2.7400000000000000e+02   3.5900000000000000e+02   1.9407999515533447e-01
   2.7400000000000000e+02   3.6000000000000000e+02   1.8443000316619873e-01
   2.7400000000000000e+02   3.6100000000000000e+02   1.7879000306129456e-01
   2.7400000000000000e+02   3.6200000000000000e+02   1.7881000041961670e-01
   2.7400000000000000e+02   3.6300000000000000e+02   1.8153999745845795e-01
   2.7400000000000000e+02   3.6400000000000000e+02   1.7882999777793884e-01
   2.7400000000000000e+02   3.6500000000000000e+02   1.8164999783039093e-01
   2.7400000000000000e+02   3.6600000000000000e+02   1.5963999927043915e-01
   2.7400000000000000e+02   3.6700000000000000e+02   1.6155999898910522e-01
   2.7400000000000000e+02   3.6800000000000000e+02   1.7147000133991241e-01
   2.7400000000000000e+02   3.6900000000000000e+02   1.7564000189304352e-01
   2.7400000000000000e+02   3.7000000000000000e+02   1.5789000689983368e-01
   2.7400000000000000e+02   3.7100000000000000e+02   1.5781000256538391e-01
   2.7400000000000000e+02   3.7200000000000000e+02   1.6861000657081604e-01
   2.7400000000000000e+02   3.7300000000000000e+02   1.6497999429702759e-01
   2.7400000000000000e+02   3.7400000000000000e+02   1.6245000064373016e-01
   2.7400000000000000e+02   3.7500000000000000e+02   1.6087000072002411e-01
   2.7400000000000000e+02   3.7600000000000000e+02   1.5669000148773193e-01
   2.7400000000000000e+02   3.7700000000000000e+02   1.5236000716686249e-01
   2.7400000000000000e+02   3.7800000000000000e+02   1.5624000132083893e-01
   2.7400000000000000e+02   3.7900000000000000e+02   1.6493000090122223e-01
   2.7400000000000000e+02   3.8000000000000000e+02   1.5205000340938568e-01
   2.7400000000000000e+02   3.8100000000000000e+02   1.4068000018596649e-01
   2.7400000000000000e+02   3.8200000000000000e+02   1.4280000329017639e-01
   2.7400000000000000e+02   3.8300000000000000e+02   1.5415999293327332e-01
   2.7400000000000000e+02   3.8500000000000000e+02   1.6924999654293060e-01
   2.7400000000000000e+02   3.8600000000000000e+02   1.5785999596118927e-01
   2.7400000000000000e+02   3.8700000000000000e+02   1.5633000433444977e-01
   2.7400000000000000e+02   3.8800000000000000e+02   1.5151999890804291e-01
   2.7400000000000000e+02   3.8900000000000000e+02   1.4946000277996063e-01
   2.7400000000000000e+02   3.9000000000000000e+02   1.5177999436855316e-01
   2.7400000000000000e+02   3.9100000000000000e+02   1.7051999270915985e-01
   2.7400000000000000e+02   3.9200000000000000e+02   1.6641999781131744e-01
   2.7400000000000000e+02   3.9300000000000000e+02   1.4018000662326813e-01
   2.7400000000000000e+02   3.9400000000000000e+02   1.3516999781131744e-01
   2.7400000000000000e+02   3.9500000000000000e+02   1.3547000288963318e-01
   2.7400000000000000e+02   3.9600000000000000e+02   1.3613000512123108e-01
   2.7400000000000000e+02   3.9700000000000000e+02   1.3499000668525696e-01
   2.7400000000000000e+02   3.9800000000000000e+02   1.3576999306678772e-01
   2.7400000000000000e+02   3.9900000000000000e+02   1.3573999702930450e-01
   2.7400000000000000e+02   4.0000000000000000e+02   1.4058999717235565e-01
   2.7400000000000000e+02   4.0100000000000000e+02   1.5245999395847321e-01
   2.7400000000000000e+02   4.0200000000000000e+02   1.5176999568939209e-01
   2.7400000000000000e+02   4.0300000000000000e+02   1.5333999693393707e-01
   2.7400000000000000e+02   4.0400000000000000e+02   1.6384999454021454e-01
   2.7400000000000000e+02   4.0500000000000000e+02   1.9922000169754028e-01
   2.7500000000000000e+02   3.2100000000000000e+02   1.9664999842643738e-01
   2.7500000000000000e+02   3.2200000000000000e+02   1.8150000274181366e-01
   2.7500000000000000e+02   3.2300000000000000e+02   1.8985000252723694e-01
   2.7500000000000000e+02   3.2500000000000000e+02   1.8526999652385712e-01
   2.7500000000000000e+02   3.2600000000000000e+02   1.9773000478744507e-01
   2.7500000000000000e+02   3.2700000000000000e+02   1.9354000687599182e-01
   2.7500000000000000e+02   3.2800000000000000e+02   2.1683000028133392e-01
   2.7500000000000000e+02   3.2900000000000000e+02   2.0386999845504761e-01
   2.7500000000000000e+02   3.3000000000000000e+02   1.9970999658107758e-01
   2.7500000000000000e+02   3.3100000000000000e+02   1.9586999714374542e-01
   2.7500000000000000e+02   3.3200000000000000e+02   2.2035999596118927e-01
   2.7500000000000000e+02   3.3300000000000000e+02   2.1561999619007111e-01
   2.7500000000000000e+02   3.3400000000000000e+02   2.4063999950885773e-01
   2.7500000000000000e+02   3.3500000000000000e+02   2.4342000484466553e-01
   2.7500000000000000e+02   3.3600000000000000e+02   2.3884999752044678e-01
   2.7500000000000000e+02   3.3800000000000000e+02   2.4106000363826752e-01
   2.7500000000000000e+02   3.4100000000000000e+02   2.6734998822212219e-01
   2.7500000000000000e+02   3.4200000000000000e+02   2.6559999585151672e-01
   2.7500000000000000e+02   3.4600000000000000e+02   1.4720000326633453e-01
   2.7500000000000000e+02   3.5700000000000000e+02   2.0050999522209167e-01
   2.7500000000000000e+02   3.5800000000000000e+02   2.0411999523639679e-01
   2.7500000000000000e+02   3.5900000000000000e+02   1.9314999878406525e-01
   2.7500000000000000e+02   3.6000000000000000e+02   1.9663999974727631e-01
   2.7500000000000000e+02   3.6100000000000000e+02   1.7935000360012054e-01
   2.7500000000000000e+02   3.6200000000000000e+02   1.7768999934196472e-01
   2.7500000000000000e+02   3.6300000000000000e+02   1.8141999840736389e-01
   2.7500000000000000e+02   3.6400000000000000e+02   1.8888999521732330e-01
   2.7500000000000000e+02   3.6500000000000000e+02   1.8638999760150909e-01
   2.7500000000000000e+02   3.6600000000000000e+02   1.7133000493049622e-01
   2.7500000000000000e+02   3.6700000000000000e+02   1.5735000371932983e-01
   2.7500000000000000e+02   3.6800000000000000e+02   1.6843999922275543e-01
   2.7500000000000000e+02   3.6900000000000000e+02   1.6987000405788422e-01
   2.7500000000000000e+02   3.7000000000000000e+02   1.6955000162124634e-01
   2.7500000000000000e+02   3.7100000000000000e+02   1.5981000661849976e-01
   2.7500000000000000e+02   3.7200000000000000e+02   1.6990000009536743e-01
   2.7500000000000000e+02   3.7300000000000000e+02   1.6427999734878540e-01
   2.7500000000000000e+02   3.7400000000000000e+02   1.6123999655246735e-01
   2.7500000000000000e+02   3.7500000000000000e+02   1.6274000704288483e-01
   2.7500000000000000e+02   3.7600000000000000e+02   1.6125999391078949e-01
   2.7500000000000000e+02   3.7700000000000000e+02   1.5110999345779419e-01
   2.7500000000000000e+02   3.7800000000000000e+02   1.6324999928474426e-01
   2.7500000000000000e+02   3.7900000000000000e+02   1.5869000554084778e-01
   2.7500000000000000e+02   3.8000000000000000e+02   1.6487999260425568e-01
   2.7500000000000000e+02   3.8100000000000000e+02   1.5548999607563019e-01
   2.7500000000000000e+02   3.8200000000000000e+02   1.4190000295639038e-01
   2.7500000000000000e+02   3.8300000000000000e+02   1.3670000433921814e-01
   2.7500000000000000e+02   3.8600000000000000e+02   1.4090999960899353e-01
   2.7500000000000000e+02   3.8700000000000000e+02   1.4593000710010529e-01
   2.7500000000000000e+02   3.8800000000000000e+02   1.5037000179290771e-01
   2.7500000000000000e+02   3.8900000000000000e+02   1.5203000605106354e-01
   2.7500000000000000e+02   3.9000000000000000e+02   1.6195000708103180e-01
   2.7500000000000000e+02   3.9100000000000000e+02   2.6069998741149902e-01
   2.7500000000000000e+02   3.9300000000000000e+02   1.3662999868392944e-01
   2.7500000000000000e+02   3.9400000000000000e+02   1.3916000723838806e-01
   2.7500000000000000e+02   3.9500000000000000e+02   1.3821999728679657e-01
   2.7500000000000000e+02   3.9600000000000000e+02   1.3650999963283539e-01
   2.7500000000000000e+02   3.9700000000000000e+02   1.3555000722408295e-01
   2.7500000000000000e+02   3.9800000000000000e+02   1.3766999542713165e-01
   2.7500000000000000e+02   3.9900000000000000e+02   1.3530999422073364e-01
   2.7500000000000000e+02   4.0000000000000000e+02   1.3733999431133270e-01
   2.7500000000000000e+02   4.0100000000000000e+02   1.4216999709606171e-01
   2.7500000000000000e+02   4.0200000000000000e+02   1.3542999327182770e-01
   2.7500000000000000e+02   4.0300000000000000e+02   1.5101000666618347e-01
   2.7500000000000000e+02   4.0400000000000000e+02   1.5014000236988068e-01
   2.7500000000000000e+02   4.0500000000000000e+02   1.6016000509262085e-01
   2.7500000000000000e+02   4.0600000000000000e+02   1.6232000291347504e-01
   2.7600000000000000e+02   3.2700000000000000e+02   2.0069999992847443e-01
   2.7600000000000000e+02   3.2900000000000000e+02   2.1832999587059021e-01
   2.7600000000000000e+02   3.3000000000000000e+02   2.2155000269412994e-01
   2.7600000000000000e+02   3.3100000000000000e+02   2.1898999810218811e-01
   2.7600000000000000e+02   3.3200000000000000e+02   2.2025999426841736e-01
   2.7600000000000000e+02   3.3300000000000000e+02   2.2490000724792480e-01
   2.7600000000000000e+02   3.3400000000000000e+02   2.4052000045776367e-01
   2.7600000000000000e+02   3.3500000000000000e+02   2.4692000448703766e-01
   2.7600000000000000e+02   3.3700000000000000e+02   2.4257999658584595e-01
   2.7600000000000000e+02   3.5600000000000000e+02   1.8828000128269196e-01
   2.7600000000000000e+02   3.5700000000000000e+02   1.7996999621391296e-01
   2.7600000000000000e+02   3.5800000000000000e+02   1.8511000275611877e-01
   2.7600000000000000e+02   3.5900000000000000e+02   1.8474000692367554e-01
   2.7600000000000000e+02   3.6000000000000000e+02   1.8476000428199768e-01
   2.7600000000000000e+02   3.6100000000000000e+02   1.9009999930858612e-01
   2.7600000000000000e+02   3.6200000000000000e+02   1.9188000261783600e-01
   2.7600000000000000e+02   3.6300000000000000e+02   1.9389000535011292e-01
   2.7600000000000000e+02   3.6400000000000000e+02   1.9177000224590302e-01
   2.7600000000000000e+02   3.6500000000000000e+02   1.9181999564170837e-01
   2.7600000000000000e+02   3.6600000000000000e+02   1.8574999272823334e-01
   2.7600000000000000e+02   3.6700000000000000e+02   1.8145999312400818e-01
   2.7600000000000000e+02   3.6800000000000000e+02   1.6843999922275543e-01
   2.7600000000000000e+02   3.6900000000000000e+02   1.7684000730514526e-01
   2.7600000000000000e+02   3.7000000000000000e+02   1.7274999618530273e-01
   2.7600000000000000e+02   3.7100000000000000e+02   1.6433000564575195e-01
   2.7600000000000000e+02   3.7200000000000000e+02   1.6366000473499298e-01
   2.7600000000000000e+02   3.7300000000000000e+02   1.6739000380039215e-01
   2.7600000000000000e+02   3.7400000000000000e+02   1.6486999392509460e-01
   2.7600000000000000e+02   3.7500000000000000e+02   1.6310000419616699e-01
   2.7600000000000000e+02   3.7600000000000000e+02   1.6107000410556793e-01
   2.7600000000000000e+02   3.7700000000000000e+02   1.6268999874591827e-01
   2.7600000000000000e+02   3.7800000000000000e+02   1.5829999744892120e-01
   2.7600000000000000e+02   3.7900000000000000e+02   1.5629999339580536e-01
   2.7600000000000000e+02   3.8000000000000000e+02   1.5618999302387238e-01
   2.7600000000000000e+02   3.8100000000000000e+02   1.5286000072956085e-01
   2.7600000000000000e+02   3.8200000000000000e+02   1.3514000177383423e-01
   2.7600000000000000e+02   3.8700000000000000e+02   1.7039999365806580e-01
   2.7600000000000000e+02   3.8800000000000000e+02   1.5922999382019043e-01
   2.7600000000000000e+02   3.8900000000000000e+02   1.5871000289916992e-01
   2.7600000000000000e+02   3.9000000000000000e+02   1.6800999641418457e-01
   2.7600000000000000e+02   3.9400000000000000e+02   1.1314000189304352e-01
   2.7600000000000000e+02   3.9500000000000000e+02   1.4124000072479248e-01
   2.7600000000000000e+02   3.9600000000000000e+02   1.4058999717235565e-01
   2.7600000000000000e+02   3.9700000000000000e+02   1.3583999872207642e-01
   2.7600000000000000e+02   3.9800000000000000e+02   1.3914999365806580e-01
   2.7600000000000000e+02   3.9900000000000000e+02   1.3636000454425812e-01
   2.7600000000000000e+02   4.0000000000000000e+02   1.3728000223636627e-01
   2.7600000000000000e+02   4.0100000000000000e+02   1.3425999879837036e-01
   2.7600000000000000e+02   4.0200000000000000e+02   1.3669000566005707e-01
   2.7600000000000000e+02   4.0300000000000000e+02   1.3809999823570251e-01
   2.7600000000000000e+02   4.0400000000000000e+02   1.5358999371528625e-01
   2.7600000000000000e+02   4.0500000000000000e+02   1.5494999289512634e-01
   2.7600000000000000e+02   4.0600000000000000e+02   1.5309000015258789e-01
   2.7600000000000000e+02   4.0700000000000000e+02   1.8934999406337738e-01
   2.7700000000000000e+02   3.3100000000000000e+02   2.1520000696182251e-01
   2.7700000000000000e+02   3.3200000000000000e+02   2.2124999761581421e-01
   2.7700000000000000e+02   3.3600000000000000e+02   2.4693000316619873e-01
   2.7700000000000000e+02   3.3700000000000000e+02   2.3649999499320984e-01
   2.7700000000000000e+02   3.5700000000000000e+02   1.8419000506401062e-01
   2.7700000000000000e+02   3.5800000000000000e+02   1.8390999734401703e-01
   2.7700000000000000e+02   3.5900000000000000e+02   1.8084999918937683e-01
   2.7700000000000000e+02   3.6000000000000000e+02   1.8415999412536621e-01
   2.7700000000000000e+02   3.6100000000000000e+02   1.8475000560283661e-01
   2.7700000000000000e+02   3.6200000000000000e+02   1.9434000551700592e-01
   2.7700000000000000e+02   3.6300000000000000e+02   1.8480999767780304e-01
   2.7700000000000000e+02   3.6400000000000000e+02   1.8491999804973602e-01
   2.7700000000000000e+02   3.6500000000000000e+02   1.8825000524520874e-01
   2.7700000000000000e+02   3.6600000000000000e+02   1.9086000323295593e-01
   2.7700000000000000e+02   3.6700000000000000e+02   1.8580000102519989e-01
   2.7700000000000000e+02   3.6800000000000000e+02   1.8042999505996704e-01
   2.7700000000000000e+02   3.6900000000000000e+02   1.8306000530719757e-01
   2.7700000000000000e+02   3.7000000000000000e+02   1.7848999798297882e-01
   2.7700000000000000e+02   3.7100000000000000e+02   1.7425000667572021e-01
   2.7700000000000000e+02   3.7200000000000000e+02   1.6974000632762909e-01
   2.7700000000000000e+02   3.7300000000000000e+02   1.6390000283718109e-01
   2.7700000000000000e+02   3.7400000000000000e+02   1.6744999587535858e-01
   2.7700000000000000e+02   3.7500000000000000e+02   1.6543999314308167e-01
   2.7700000000000000e+02   3.7600000000000000e+02   1.6077999770641327e-01
   2.7700000000000000e+02   3.7700000000000000e+02   1.6175000369548798e-01
   2.7700000000000000e+02   3.7800000000000000e+02   1.6264000535011292e-01
   2.7700000000000000e+02   3.7900000000000000e+02   1.6261999309062958e-01
   2.7700000000000000e+02   3.8000000000000000e+02   1.6016000509262085e-01
   2.7700000000000000e+02   3.8100000000000000e+02   1.5793000161647797e-01
   2.7700000000000000e+02   3.8200000000000000e+02   1.4674000442028046e-01
   2.7700000000000000e+02   3.8900000000000000e+02   1.6170999407768250e-01
   2.7700000000000000e+02   3.9000000000000000e+02   1.6800999641418457e-01
   2.7700000000000000e+02   3.9100000000000000e+02   1.6549000144004822e-01
   2.7700000000000000e+02   3.9200000000000000e+02   1.5892000496387482e-01
   2.7700000000000000e+02   3.9300000000000000e+02   1.2770000100135803e-01
   2.7700000000000000e+02   3.9400000000000000e+02   1.3485999405384064e-01
   2.7700000000000000e+02   3.9500000000000000e+02   1.4381000399589539e-01
   2.7700000000000000e+02   3.9600000000000000e+02   1.4349000155925751e-01
   2.7700000000000000e+02   3.9700000000000000e+02   1.3865999877452850e-01
   2.7700000000000000e+02   3.9800000000000000e+02   1.3922999799251556e-01
   2.7700000000000000e+02   3.9900000000000000e+02   1.3871000707149506e-01
   2.7700000000000000e+02   4.0000000000000000e+02   1.3823999464511871e-01
   2.7700000000000000e+02   4.0100000000000000e+02   1.3545000553131104e-01
   2.7700000000000000e+02   4.0200000000000000e+02   1.3747000694274902e-01
   2.7700000000000000e+02   4.0300000000000000e+02   1.3583000004291534e-01
   2.7700000000000000e+02   4.0400000000000000e+02   1.5072000026702881e-01
   2.7700000000000000e+02   4.0500000000000000e+02   1.5513999760150909e-01
   2.7700000000000000e+02   4.0600000000000000e+02   1.5683999657630920e-01
   2.7700000000000000e+02   4.0700000000000000e+02   1.6558000445365906e-01
   2.7700000000000000e+02   4.0800000000000000e+02   1.7450000345706940e-01
   2.7700000000000000e+02   4.1000000000000000e+02   1.4129999279975891e-01
   2.7800000000000000e+02   3.5700000000000000e+02   1.8708999454975128e-01
   2.7800000000000000e+02   3.5800000000000000e+02   1.9215999543666840e-01
   2.7800000000000000e+02   3.6000000000000000e+02   1.8303999304771423e-01
   2.7800000000000000e+02   3.6100000000000000e+02   1.8374000489711761e-01
   2.7800000000000000e+02   3.6200000000000000e+02   1.8413999676704407e-01
   2.7800000000000000e+02   3.6300000000000000e+02   1.8480999767780304e-01
   2.7800000000000000e+02   3.6400000000000000e+02   1.6364000737667084e-01
   2.7800000000000000e+02   3.6500000000000000e+02   1.7691999673843384e-01
   2.7800000000000000e+02   3.6600000000000000e+02   1.8764999508857727e-01
   2.7800000000000000e+02   3.6700000000000000e+02   1.8607999384403229e-01
   2.7800000000000000e+02   3.6800000000000000e+02   1.8573999404907227e-01
   2.7800000000000000e+02   3.6900000000000000e+02   1.8461999297142029e-01
   2.7800000000000000e+02   3.7000000000000000e+02   1.8422000110149384e-01
   2.7800000000000000e+02   3.7100000000000000e+02   1.7236000299453735e-01
   2.7800000000000000e+02   3.7200000000000000e+02   1.7182999849319458e-01
   2.7800000000000000e+02   3.7300000000000000e+02   1.7226999998092651e-01
   2.7800000000000000e+02   3.7400000000000000e+02   1.6883000731468201e-01
   2.7800000000000000e+02   3.7500000000000000e+02   1.6557000577449799e-01
   2.7800000000000000e+02   3.7600000000000000e+02   1.6649000346660614e-01
   2.7800000000000000e+02   3.7700000000000000e+02   1.6907000541687012e-01
   2.7800000000000000e+02   3.7800000000000000e+02   1.6697999835014343e-01
   2.7800000000000000e+02   3.7900000000000000e+02   1.6261999309062958e-01
   2.7800000000000000e+02   3.8000000000000000e+02   1.4548000693321228e-01
   2.7800000000000000e+02   3.8100000000000000e+02   1.6404999792575836e-01
   2.7800000000000000e+02   3.8200000000000000e+02   1.6731999814510345e-01
   2.7800000000000000e+02   3.8300000000000000e+02   1.6650000214576721e-01
   2.7800000000000000e+02   3.8400000000000000e+02   1.8628999590873718e-01
   2.7800000000000000e+02   3.8500000000000000e+02   1.6841000318527222e-01
   2.7800000000000000e+02   3.8600000000000000e+02   1.7800000309944153e-01
   2.7800000000000000e+02   3.8700000000000000e+02   1.7867000401020050e-01
   2.7800000000000000e+02   3.8800000000000000e+02   1.7708000540733337e-01
   2.7800000000000000e+02   3.8900000000000000e+02   1.3900999724864960e-01
   2.7800000000000000e+02   3.9100000000000000e+02   1.6361999511718750e-01
   2.7800000000000000e+02   3.9200000000000000e+02   1.5549999475479126e-01
   2.7800000000000000e+02   3.9300000000000000e+02   1.5986000001430511e-01
   2.7800000000000000e+02   3.9400000000000000e+02   1.4989000558853149e-01
   2.7800000000000000e+02   3.9500000000000000e+02   1.4872999489307404e-01
   2.7800000000000000e+02   3.9600000000000000e+02   1.4640000462532043e-01
   2.7800000000000000e+02   3.9700000000000000e+02   1.4350999891757965e-01
   2.7800000000000000e+02   3.9800000000000000e+02   1.4332999289035797e-01
   2.7800000000000000e+02   3.9900000000000000e+02   1.4171999692916870e-01
   2.7800000000000000e+02   4.0000000000000000e+02   1.3901999592781067e-01
   2.7800000000000000e+02   4.0100000000000000e+02   1.3621999323368073e-01
   2.7800000000000000e+02   4.0200000000000000e+02   1.3845999538898468e-01
   2.7800000000000000e+02   4.0300000000000000e+02   1.3433000445365906e-01
   2.7800000000000000e+02   4.0400000000000000e+02   1.5673999488353729e-01
   2.7800000000000000e+02   4.0500000000000000e+02   1.5385000407695770e-01
   2.7800000000000000e+02   4.0600000000000000e+02   1.5649999678134918e-01
   2.7800000000000000e+02   4.0700000000000000e+02   1.6445000469684601e-01
   2.7800000000000000e+02   4.1000000000000000e+02   1.3819999992847443e-01
   2.7800000000000000e+02   4.1100000000000000e+02   1.8994000554084778e-01
   2.7900000000000000e+02   3.5800000000000000e+02   1.9215999543666840e-01
   2.7900000000000000e+02   3.6100000000000000e+02   1.7397999763488770e-01
   2.7900000000000000e+02   3.6200000000000000e+02   1.7362000048160553e-01
   2.7900000000000000e+02   3.6300000000000000e+02   1.6159999370574951e-01
   2.7900000000000000e+02   3.6500000000000000e+02   1.6640000045299530e-01
   2.7900000000000000e+02   3.6600000000000000e+02   1.8069000542163849e-01
   2.7900000000000000e+02   3.6700000000000000e+02   1.8255999684333801e-01
   2.7900000000000000e+02   3.6800000000000000e+02   1.8397000432014465e-01
   2.7900000000000000e+02   3.6900000000000000e+02   1.8840000033378601e-01
   2.7900000000000000e+02   3.7000000000000000e+02   2.0393000543117523e-01
   2.7900000000000000e+02   3.7100000000000000e+02   1.7486999928951263e-01
   2.7900000000000000e+02   3.7200000000000000e+02   1.7064000666141510e-01
   2.7900000000000000e+02   3.7300000000000000e+02   1.6975000500679016e-01
   2.7900000000000000e+02   3.7400000000000000e+02   1.6865000128746033e-01
   2.7900000000000000e+02   3.7500000000000000e+02   1.6933999955654144e-01
   2.7900000000000000e+02   3.7600000000000000e+02   1.6892999410629272e-01
   2.7900000000000000e+02   3.7700000000000000e+02   1.7079000174999237e-01
   2.7900000000000000e+02   3.7800000000000000e+02   1.7035000026226044e-01
   2.7900000000000000e+02   3.7900000000000000e+02   1.6523000597953796e-01
   2.7900000000000000e+02   3.8000000000000000e+02   1.6064999997615814e-01
   2.7900000000000000e+02   3.8100000000000000e+02   1.6186000406742096e-01
   2.7900000000000000e+02   3.8200000000000000e+02   1.4722999930381775e-01
   2.7900000000000000e+02   3.8300000000000000e+02   1.6084000468254089e-01
   2.7900000000000000e+02   3.8400000000000000e+02   1.6802999377250671e-01
   2.7900000000000000e+02   3.8500000000000000e+02   1.4329999685287476e-01
   2.7900000000000000e+02   3.8600000000000000e+02   1.5491999685764313e-01
   2.7900000000000000e+02   3.8700000000000000e+02   1.4160999655723572e-01
   2.7900000000000000e+02   3.8800000000000000e+02   1.5563000738620758e-01
   2.7900000000000000e+02   3.8900000000000000e+02   1.5870000422000885e-01
   2.7900000000000000e+02   3.9000000000000000e+02   1.4849999547004700e-01
   2.7900000000000000e+02   3.9100000000000000e+02   1.6468000411987305e-01
   2.7900000000000000e+02   3.9200000000000000e+02   1.5983000397682190e-01
   2.7900000000000000e+02   3.9300000000000000e+02   1.5806999802589417e-01
   2.7900000000000000e+02   3.9400000000000000e+02   1.5007999539375305e-01
   2.7900000000000000e+02   3.9500000000000000e+02   1.5317000448703766e-01
   2.7900000000000000e+02   3.9600000000000000e+02   1.4640000462532043e-01
   2.7900000000000000e+02   3.9700000000000000e+02   1.4690999686717987e-01
   2.7900000000000000e+02   3.9800000000000000e+02   1.4779999852180481e-01
   2.7900000000000000e+02   3.9900000000000000e+02   1.4719000458717346e-01
   2.7900000000000000e+02   4.0000000000000000e+02   1.4195999503135681e-01
   2.7900000000000000e+02   4.0100000000000000e+02   1.3921000063419342e-01
   2.7900000000000000e+02   4.0200000000000000e+02   1.4203999936580658e-01
   2.7900000000000000e+02   4.0300000000000000e+02   1.3708999752998352e-01
   2.7900000000000000e+02   4.0400000000000000e+02   1.3776999711990356e-01
   2.7900000000000000e+02   4.0500000000000000e+02   1.5733000636100769e-01
   2.7900000000000000e+02   4.0600000000000000e+02   1.5807999670505524e-01
   2.7900000000000000e+02   4.0700000000000000e+02   1.5939000248908997e-01
   2.8000000000000000e+02   3.6200000000000000e+02   1.7970000207424164e-01
   2.8000000000000000e+02   3.6600000000000000e+02   1.7556999623775482e-01
   2.8000000000000000e+02   3.6700000000000000e+02   1.8525999784469604e-01
   2.8000000000000000e+02   3.6800000000000000e+02   1.8423999845981598e-01
   2.8000000000000000e+02   3.6900000000000000e+02   1.7976999282836914e-01
   2.8000000000000000e+02   3.7100000000000000e+02   1.8626999855041504e-01
   2.8000000000000000e+02   3.7200000000000000e+02   1.7432999610900879e-01
   2.8000000000000000e+02   3.7300000000000000e+02   1.6997000575065613e-01
   2.8000000000000000e+02   3.7400000000000000e+02   1.6865000128746033e-01
   2.8000000000000000e+02   3.7500000000000000e+02   1.6992999613285065e-01
   2.8000000000000000e+02   3.7600000000000000e+02   1.7054000496864319e-01
   2.8000000000000000e+02   3.7700000000000000e+02   1.7140999436378479e-01
   2.8000000000000000e+02   3.7800000000000000e+02   1.7274999618530273e-01
   2.8000000000000000e+02   3.7900000000000000e+02   1.7510999739170074e-01
   2.8000000000000000e+02   3.8000000000000000e+02   1.6787999868392944e-01
   2.8000000000000000e+02   3.8100000000000000e+02   1.4803999662399292e-01
   2.8000000000000000e+02   3.8200000000000000e+02   1.5340000391006470e-01
   2.8000000000000000e+02   3.8300000000000000e+02   1.5789000689983368e-01
   2.8000000000000000e+02   3.8400000000000000e+02   1.5399000048637390e-01
   2.8000000000000000e+02   3.8500000000000000e+02   1.4605000615119934e-01
   2.8000000000000000e+02   3.8600000000000000e+02   1.4580999314785004e-01
   2.8000000000000000e+02   3.8700000000000000e+02   1.4613999426364899e-01
   2.8000000000000000e+02   3.8800000000000000e+02   1.4481000602245331e-01
   2.8000000000000000e+02   3.8900000000000000e+02   1.5473000705242157e-01
   2.8000000000000000e+02   3.9000000000000000e+02   1.5430000424385071e-01
   2.8000000000000000e+02   3.9100000000000000e+02   1.5812000632286072e-01
   2.8000000000000000e+02   3.9200000000000000e+02   1.6303999722003937e-01
   2.8000000000000000e+02   3.9300000000000000e+02   1.5997999906539917e-01
   2.8000000000000000e+02   3.9400000000000000e+02   1.5476000308990479e-01
   2.8000000000000000e+02   3.9500000000000000e+02   1.5542000532150269e-01
   2.8000000000000000e+02   3.9600000000000000e+02   1.5242999792098999e-01
   2.8000000000000000e+02   3.9700000000000000e+02   1.5215000510215759e-01
   2.8000000000000000e+02   3.9800000000000000e+02   1.5137000381946564e-01
   2.8000000000000000e+02   3.9900000000000000e+02   1.5162999927997589e-01
   2.8000000000000000e+02   4.0000000000000000e+02   1.4673000574111938e-01
   2.8000000000000000e+02   4.0100000000000000e+02   1.4245000481605530e-01
   2.8000000000000000e+02   4.0200000000000000e+02   1.4291000366210938e-01
   2.8000000000000000e+02   4.0300000000000000e+02   1.4026999473571777e-01
   2.8000000000000000e+02   4.0400000000000000e+02   1.4170999825000763e-01
   2.8000000000000000e+02   4.0500000000000000e+02   1.5378999710083008e-01
   2.8000000000000000e+02   4.0600000000000000e+02   1.5755000710487366e-01
